ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644310678098	000ddb2618e4445208009bffff8fffff99ffffb6ffffaaffffacffffdfffffdcffffa0ffff92ffffa7ffffbfffffa0ffff53ffff5fffffafffffbdffffa3ffffaaffffccffffdaffffbbffffc9ffffc70000b302000904000703003bffff44fcff95fdffafffff99ffff70ffffc7ffffc2ffffbbffffd5ffffbdffffb6ffffe8fffff0ffffd5fffff0ffff0e0000210000450000480000370000480000650000890000af0000cc0000e00000ca0000a100009200006900002b00000e0000fcffffc7ffff8dffff69ffff62ffff58ffff49ffff4cffff6effff8affff58ffff2affff6bffff	1644310687260	67	1644310665346	77	99
1644310678632	0042488c39e444520800a3ffff88ffff72ffff86ffffa7ffffb3ffff94ffff7affffa0ffffb3ffff7effff69ffff83ffff8fffff92ffffa5ffffbdffffb8ffff8fffff70ffff6effff86ffff8dffff7affff86ffffaaffffa7ffff88ffff72ffff66ffff75ffff8fffff8dffff86ffffa3ffffb8ffff9bffff92ffffb1ffff8affff5affff88ffffb6ffff99ffff7affff8fffffaaffff97ffff77ffff81ffffaaffffb3ffffa0ffffa0ffffacffff9effff81ffff88ffffa7ffffbdffffdafffff2ffffebffffdaffffc2ffff99ffff8fffffaaffffb3ffffaaffffa7ffffacffffbbffff	1644310688237	67	1644310665350	76	99
1644310679218	00ad2cf25ae444520800c2ffffacffffa5ffffc4ffff2100002d0100f602005804000a030086feffbbfbffbcfdffc4ffff75ffff5fffffbbffffa7ffffacffffd0ffffafffff94ffffccffffedffffe4ffffedffff0200001300001f00002400003900005900006e00008b0000af0000b40000ad0000b70000ad00008b0000670000340000020000ceffff92ffff69ffff58ffff42ffff2affff14ffff10ffff2fffff42ffff3bffff45ffff53ffff4cffff53ffff69ffff75ffff7cffff69ffff5fffff8dffff94ffff5dffff5fffff92ffff94ffff70ffff72ffff8dffff97ffff8fffff	1644310689258	67	1644310665355	75	99
1644310679755	00e299577ce44452080081ffff72ffff77ffff8affff94ffff97ffff9effff94ffff72ffff5fffff77ffff8fffff7affff75ffff92ffff92ffff8affff99ffff92ffff7cffff8fffffa0ffff88ffff8fffffb6ffffb6ffff97ffff8fffffa3ffffa3ffff88ffff86ffffafffffdaffffedffffe8ffffd5ffffb6ffffa5ffffa0ffff97ffff9bffffa7ffffacffffafffffacffffacffffaaffffafffffb8ffffbbffff3c0000eb0100f60300640400660100b8fcff14fcffe2feffafffff31ffffb8ffff100000ceffffbfffffdfffffdfffffdcfffff4ffff130000210000100000100000	1644310690235	66	1644310665366	74	99
1644310680340	004d7ebd9de4445208003400004d0000540000670000820000a10000bb0000be0000ca0000e40000db0000bb0000a100007d0000410000dfffff7effff66ffff5fffff39ffff20ffff31ffff36ffff28ffff28ffff36ffff45ffff55ffff5dffff53ffff4cffff53ffff6bffff70ffff5affff66ffff92ffff9bffff7cffff6bffff75ffff83ffff8fffff94ffff8affff88ffff99ffffa0ffff92ffff88ffff8dffff8fffff8dffff97ffffa7ffffa7ffffaaffffafffff9effff8affff9bffffb6ffffbdffffa7ffff9bffffbbffffc7ffffa7ffffa3ffffbfffffbfffff9effff97ffff	1644310691257	66	1644310665378	73	99
1644310680876	0082eb22bfe444520800afffffb1ffffb8ffffe4ffff070000f4ffffceffffc7ffffd3ffffc7ffffaaffffa5ffffb6ffffb1ffff9effffa3ffffbbffffbdffffb1ffffaaffffd3ffffd60000e10200950400c503008dffff03fcff52fdff9effff88ffff64ffffd5ffffc7ffffa0ffffc9ffffe1ffffd3ffffdaffffedfffff2ffff0000002100002b00002b00004a0000670000620000710000a80000d10000d80000d10000d10000dd0000d10000970000590000100000bbffff97ffff94ffff6effff40ffff2fffff39ffff51ffff4cffff36ffff4effff72ffff66ffff64ffff81ffff	1644310692280	65	1644310665390	73	99
1644310681411	00edcf88e0e4445208008affff8fffff99ffff83ffff81ffffa0ffff8affff64ffff7affff8fffff81ffff72ffff77ffff83ffff8dffff92ffff81ffff6bffff7affff99ffff97ffff8dffff88ffff99ffffa7ffff88ffff75ffff97ffffaaffff99ffff9effffb3ffffb8ffffb6ffffacffff99ffff9effffbbffffc2ffffb1ffffaaffffafffffb6ffffb3ffff94ffff8fffffbfffffedffff020000020000f4ffffebffffc4ffff8affff99ffffd5ffffc9ffff9bffffb8ffffdcffffc2ffffb6ffffd5ffffdaffff1f00007201006f0300900400bc02001afeff06fcff69feff070000	1644310693256	65	1644310665401	73	99
1644310681996	00223dee01e54452080088ffff7effffc4ffffa5ffff88ffff99ffffb1ffffc7ffffdcfffff0fffff0ffffe6ffff0200001f0000090000180000600000840000840000950000c00000e70000f30000d100009a00008e00008b0000540000040000ceffffa3ffff70ffff47ffff45ffff4effff47ffff3bffff3dffff4effff58ffff53ffff64ffff7effff7effff7affff81ffff8dffff8affff7effff88ffffa7ffffa5ffff88ffff92ffffaaffffacffffb1ffffacffff94ffff8dffff94ffff8affff7effff8affffa0ffffa7ffff92ffff7affff7effff86ffff7cffff81ffff8fffff	1644310694232	64	1644310665414	73	99
1644310682632	008d215423e54452080088ffff8affffa5ffffa5ffff97ffffa3ffff97ffff75ffff88ffffafffffa5ffff8dffff8dffffa0ffffacffff97ffff81ffff8fffffaaffffb8ffffdcffff000000e6ffffb3ffffacffffc2ffffc2ffffafffff97ffff99ffffb3ffffceffffd8ffffc4ffffa3ffff9effffb6ffff2100007001005703007004008f0200fbfdff16fcff78feffe4ffff66ffff99ffffedffffb6ffffb3ffffd8ffffd0ffffdffffffefffff9fffff7ffff0200000700000400001a00004100004f00005900007f0000a80000c30000d60000d30000c70000bb00009700005d0000	1644310695256	64	1644310665435	74	99
1644310683119	007eb6b944e544520800320000040000ccffff9bffff7affff5affff42ffff31ffff3bffff62ffff77ffff5dffff45ffff55ffff75ffff7affff72ffff7effff8affff75ffff6effff83ffff86ffff81ffffa3ffffb1ffff86ffff62ffff7cffffa0ffff97ffff88ffffa0ffffacffff8affff70ffff86ffffafffffb1ffff8fffff72ffff77ffff9bffffa7ffff8affff7cffff81ffff86ffff97ffff9bffff83ffff81ffff97ffff94ffff97ffffaaffff97ffff86ffffa7ffffbbffffa3ffff8dffff97ffffa7ffff9effff99ffffa3ffff99ffff97ffffc9fffffcffffedffffd8ffff	1644310696229	64	1644310665440	74	99
