ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644347206895	00e1facb1bb944520800c0ffffc0ffffbeffffbeffffc0ffffc5ffffc5ffffc5ffffc5ffffc7ffffc5ffffbeffffb7ffffb9ffffc0ffffc0ffffc3ffffc3ffffc3ffffc7ffffcaffffc5ffffcaffffcaffffb9ffffbeffffccffffccffffc7ffffcaffffc7ffffcaffffdafffff0fffff2ffffdfffffccffffc3ffffbbffffb9ffffc0ffffc5ffffc0ffffbeffffccfffffcffff9d0000b10100c70100b7ffff9cfdff07feff80ffffddffffb2ffffccffffdfffffd1ffffd3ffffddffffdfffffe4ffffe9ffffedfffff7fffffeffff0200000400000b00001500001a00001c00001e0000	1644347215670	69	1644347195257	12	100
1644347207483	00b2a3313db9445208002300002a00003200003d00004500004e00005c00006b00006800005f0000660000660000530000360000130000ebffffcaffffb4ffffa1ffff95ffff93ffff90ffff93ffff98ffff9cffffa4ffffa8ffffabffffafffffb4ffffb9ffffbbffffc0ffffc3ffffc0ffffc3ffffc3ffffc3ffffc7ffffcaffffceffffd6ffffe2ffffedfffff5ffffe4ffffccffffc7ffffc7ffffb9ffffa6ffff9fffffa4ffffa1ffffa1ffffa8ffffadffffafffffafffffb4ffffebffffa40000b101008401005affff8dfdff30feff90ffffd8ffffb2ffffd3ffffe6ffffd3ffff	1644347216693	72	1644347195261	11	100
1644347208067	001d88975eb944520800daffffe6ffffe2ffffe4ffffedfffff0ffffedfffff7ffff020000070000070000000000f9ffff0700001a00002300002f00003b00004900005c00006b00007200007200007200006b00005500002f0000020000d6ffffadffff8cffff79ffff6dffff68ffff63ffff63ffff68ffff6affff6affff71ffff76ffff76ffff76ffff79ffff7bffff85ffff89ffff87ffff89ffff8effff93ffff95ffff93ffff90ffff98ffff9affff98ffff98ffff9cffff9affff9cffffa6ffffa6ffffa4ffffa6ffffa8ffffabffffafffffb4ffffb2ffffabffffabffffafffff	1644347217668	72	1644347195281	11	100
1644347208554	0052f5fc7fb944520800b4ffffb4ffffb4ffffb4ffffb7ffffc5ffffdaffffe9ffffebffffd8ffffc7ffffccffffccffffbeffffadffffa4ffffa4ffffabffffadffffadffffb2ffffb9fffff2ffffc10000df0100a801004bffff59fdff02feff79ffffc7ffffa8ffffc7ffffd8ffffcaffffd1ffffdaffffd8ffffddffffe6ffffe6ffffebfffff2fffff9ffff0000000400000700000900001000001700001e00002600003200003d00004c00005a00006800007200007700007700006d00005800003400000e0000e4ffffbbffff9fffff8cffff82ffff7bffff7bffff7dffff7dffff	1644347218692	73	1644347195285	11	100
1644347209141	00bdd962a1b94452080082ffff89ffff8effff93ffff95ffff90ffff8cffff93ffff98ffff98ffff9cffff9fffff9fffffa1ffff9fffffa1ffffa4ffffa4ffffa4ffffa4ffff9fffff9cffffa1ffffa4ffffa4ffffa6ffffabffffabffffabffffa6ffffa1ffffa4ffffabffffafffffbeffffd8ffffe6ffffdfffffcaffffc3ffffc7ffffc5ffffb7ffffadffffabffffafffffb2ffffb2ffffb4ffffb7ffffbbffffdfffff7700009a0100fe010015000090fdff9efdff52ffffe4ffffa4ffffc7ffffe9ffffd1ffffd6ffffebffffe9ffffebfffff5fffff5fffff7ffff020000090000	1644347219667	73	1644347195290	10	100
1644347209724	00f246c8c2b9445208000e00001300001500001a00002600002a00003200003b00003b00003d00004e00005a00005f00006b00007000006d0000680000550000320000040000daffffb4ffff90ffff76ffff6dffff66ffff61ffff61ffff61ffff66ffff6dffff6dffff6fffff76ffff7bffff7dffff82ffff87ffff89ffff8effff90ffff90ffff90ffff8effff8cffff8effff90ffff90ffff93ffff95ffff95ffff98ffff9affff9fffffa1ffffa1ffffa1ffffa4ffffa6ffffa6ffffa4ffffa6ffffa8ffffadffffadffffafffffb2ffffb2ffffb4ffffb7ffffbeffffccffffdfffff	1644347220691	73	1644347195293	10	100
1644347210310	005d2b2ee4b944520800edffffe9ffffccffffbeffffc7ffffc3ffffabffffa4ffffadffffafffffadffffa8ffff9cffff9affffa4ffffa8ffffb7ffff2600002e0100ef0100b0000013feff52fdffdefeffddffffabffffa8ffffe2ffffd6ffffccffffe4ffffe9ffffe6fffff0fffff2fffff0fffff9fffff9fffff9ffff0400000e00001300002300002a00002300002d00004700005300005a00006b00007400007700008500009100008a00007900006100003d0000150000ebffffc5ffffabffffa6ffff9fffff95ffff90ffff95ffff95ffff93ffff9affffa4ffffa8ffffabffff	1644347221763	68	1644347195305	9	100
1644347210798	0092989305ba44520800abffffafffffb2ffffafffffb4ffffb9ffffb7ffffb7ffffbbffffadffffa1ffffabffffadffffa1ffff9affff95ffff93ffff95ffff98ffff9affffa1ffffa1ffff9fffff9fffffa1ffff9fffff9fffffa4ffffa1ffff9cffffa6ffffadffffa4ffff9cffffa1ffffa1ffffa1ffffa6ffffa6ffffa1ffffa1ffffa8ffffa6ffffa6ffffafffffb4ffffb2ffffb2ffffafffffadffffadffffb2ffffb7ffffb2ffffb2ffffbbffffc0ffffbeffffb7ffffb4ffffb9ffffbbffffbeffffbeffffbbffffbbffffbbffffbbffffbeffffc0ffffc5ffffc5ffffbeffff	1644347222690	67	1644347195315	10	100
1644347211435	00fd7cf926ba44520800c3ffffc5ffffbbffffb9ffffb9ffffb2ffffa8ffffadffffb4ffffb2ffffafffffb7ffffb9ffffb4ffffb7ffffc5ffffd1ffffd6ffffdfffffddffffc7ffffc7ffffcaffffbbffffadffffadffffadffffa8ffffabffffb2ffffb4ffffd8ffff6800006c0100c00100100000dafdffc4fdff2fffffccffffa4ffffb2ffffd6ffffcaffffc7ffffd6ffffd3ffffceffffd6ffffd3ffffceffffd8ffffdfffffdfffffe6fffff0fffff2fffff7ffff0000000700000b00001a00002800003400004000004c00005500005a00005c00005f00005a00004e0000340000	1644347223664	67	1644347195324	9	100
1644347211920	0032ea5e48ba44520800100000ebffffc7ffffa8ffff90ffff82ffff7bffff76ffff79ffff7bffff7bffff7dffff85ffff8cffff8cffff85ffff82ffff8cffff90ffff90ffff93ffff93ffff93ffff95ffff9affff9cffff9fffff9affff95ffff98ffff9fffffa1ffffa1ffffa4ffffa8ffffa8ffffadffffafffffb2ffffb4ffffafffffb2ffffb9ffffb9ffffafffffafffffb9ffffbeffffbeffffbbffffbbffffbeffffc5ffffd1ffffe4fffff5fffff0ffffd8ffffcaffffc5ffffb9ffffa6ffffa8ffffafffffadffffafffffb4ffffb2ffffccffff400000540100110200a60000	1644347224688	70	1644347195337	9	100
