ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644311121042	00650b3d3a4b45520800a10000b70000d60000f50000f80000ee0000e00000b700007a00003c0000f2ffffafffff7effff55ffff39ffff2dffff23ffff23ffff2affff2fffff34ffff3dffff4effff5dffff66ffff72ffff7affff7cffff8affff94ffff97ffff99ffff97ffff9bffffa5ffffa5ffffa0ffffa5ffffa7ffffa3ffffa0ffffa7ffffacffffacffffacffffafffffafffffafffffacffffaaffffaaffffaaffffa5ffff94ffff8affff99ffffacffffb8ffffc7ffffdcffffdaffffb8ffffa7ffffb1ffffb3ffffb1ffffb8ffffbfffffbdffffbdffffbfffffc4ffffc2ffff	1644311131229	68	1644311107178	57	99
1644311121579	00483fa35b4b45520800ceffff6c0000010200bc0300f803002a0100dcfcff38fcffdffeffd8ffff55ffff92ffffd8ffffacffffafffffd0ffffceffffd0ffffe6fffff0fffff9ffff0c00001f00002d00004100005600006c0000890000ab0000c50000dd0000ee0000e40000d30000c00000970000590000130000ceffff8fffff64ffff4cffff3dffff31ffff2fffff31ffff2fffff36ffff40ffff47ffff5affff6effff70ffff77ffff86ffff88ffff88ffff92ffff99ffff9bffffa0ffffa0ffffa0ffffa3ffffa7ffffacffffacffffa5ffffa0ffffa7ffffaaffffa3ffffa0ffff	1644311132255	68	1644311107193	56	99
1644311122163	003bd4087d4b45520800a3ffffa5ffffa5ffffaaffffb1ffffb3ffffacffffa0ffff9bffffa5ffffaaffffa0ffff97ffff92ffff99ffffa7ffffb8ffffd3ffffedffffe1ffffbfffffafffffb3ffffb8ffffbbffffbfffffbfffffbfffffc4ffffc9ffffc9ffffbfffffc7ffff480000b801006f0300ea03008f01004dfdff0dfcff92feffedffff75ffff99fffff0ffffc4ffffbdffffe6ffffe4ffffd8ffffe8fffff9fffffcffff0200001300002400003700004f00006200007a0000970000ad0000c00000ca0000ca0000c00000ad00008b0000590000180000d3ffff97ffff70ffff	1644311133227	67	1644311107203	56	99
1644311122700	0070416e9e4b4552080053ffff40ffff39ffff36ffff36ffff3dffff47ffff51ffff5dffff62ffff5fffff5fffff64ffff6effff77ffff86ffff88ffff88ffff8dffff94ffff99ffff92ffff8affff8affff92ffff97ffff92ffff8dffff97ffff99ffff94ffff8dffff8dffff92ffff9bffff9bffff99ffff99ffffa0ffffa5ffffa3ffffa3ffffafffffb3ffffa7ffffa5ffffb3ffffb3ffffa5ffffa5ffffacffffa5ffffa0ffffafffffbfffffc7ffffdaffffe4ffffd0ffffb3ffffacffffb6ffffb8ffffbbffffc2ffffbdffffbdffffc7ffffc9ffffccffffd0fffff4ffffca0000	1644311134251	67	1644311107225	55	99
1644311123331	00fb11d4bf4b45520800a002004a0400e0030039000038fcffa5fcff2affff83ffff53ffffdaffffe6ffffacffffd8fffff0ffffdafffff0ffff0700000200000900001f00002b0000390000540000650000710000890000ab0000c30000db0000ee0000e70000ca0000b700009c00005b0000040000bdffff86ffff55ffff36ffff20ffff12ffff14ffff23ffff23ffff20ffff28ffff36ffff45ffff55ffff5fffff66ffff70ffff7affff81ffff81ffff86ffff8dffff8fffff92ffff92ffff8fffff94ffff97ffff92ffff8fffff94ffff97ffff9bffffa0ffffa3ffff9effff9bffff	1644311135226	66	1644311107228	54	99
1644311123821	00109339e14b45520800a0ffffaaffffacffffa5ffffa3ffffa5ffffacffffb1ffffb1ffffa7ffff94ffff83ffff8affffa0ffffacffffb3ffffc4ffffd0ffffbdffffa3ffff9effffa5ffffa5ffffa3ffffacffffb1ffffb6ffffbdffffbfffffbbffffb8ffffd8ffff9a00006102002f0400260400d3000083fcff61fcff08ffffafffff5affffc4ffffebffffbbffffceffffebffffe6fffff0fffffeffff0400001000001f00002d00004100005400006700007f00009c0000b40000d10000e20000e40000e00000d60000bb00008b00004d0000020000b3ffff7affff58ffff42ffff	1644311136298	65	1644311107234	53	99
1644311124406	007b779f024c455208002fffff23ffff23ffff28ffff2fffff3dffff45ffff40ffff42ffff53ffff58ffff55ffff64ffff70ffff6effff7affff8affff8dffff8affff8fffff8fffff8fffff94ffff99ffff9bffff99ffff97ffff99ffff97ffff94ffff99ffff9effff9effffa0ffffa3ffffa5ffffa7ffffacffffafffffacffffacffffafffffb3ffffb8ffffb8ffffb8ffffbdffffbfffffbbffffbfffffc4ffffbfffffb6ffffb1ffffb3ffffbdffffd3ffffebfffffcfffffcffffdcffffbdffffbbffffbfffffbfffffbfffffc4ffffc4ffffc2ffffc7ffffc9ffffc7ffffc4ffff	1644311137226	65	1644311107262	52	99
1644311124943	00b0e404244c45520800e1ffff9200003a0200f303000e0400010100bdfcff72fcff1cffffd3ffff55ffff9bffffceffff9effffaaffffceffffc7ffffc9ffffdfffffe8fffff0ffff0200001000001a00002d00004800006900008600009e0000b40000cc0000dd0000dd0000d10000bb0000950000560000130000d5ffff9bffff70ffff55ffff45ffff39ffff36ffff3dffff45ffff4effff55ffff5affff5dffff66ffff72ffff7affff7effff86ffff8fffff97ffff99ffff9bffffa0ffffa3ffffa3ffffa5ffffafffffb1ffffafffffa7ffff9bffff94ffff97ffff9effffa3ffff	1644311138297	65	1644311107267	52	99
1644311125576	001bc96a454c45520800a3ffff9effffa0ffffa7ffffaaffffafffffafffffa3ffff99ffff9effffa0ffff9bffffa5ffffa7ffffa0ffffa3ffffacffffacffffacffffafffffacffffaaffffb1ffffb3ffffafffffacffffaaffffa5ffffa5ffffb1ffffcefffff2fffffeffffedffffd0ffffbfffffbbffffb3ffffb3ffffb8ffffb3ffffafffffacffffacffffb1ffffb3ffffafffffb6ffff1a00005d01002e03002804008002003cfeffedfbff02feffdfffff8affff81ffffe6ffffccffffafffffd3ffffdcffffd5ffffe4fffff4fffffcffff0c00002100002d00003900004f0000	1644311139227	65	1644311107270	51	99
1644311126062	00c885d0664c455208006700007f00009a0000b40000ca0000db0000e40000dd0000cc0000af00007d0000390000f4ffffbbffff8dffff69ffff4cffff31ffff28ffff34ffff3dffff3dffff45ffff4effff58ffff62ffff6effff77ffff81ffff86ffff8dffff97ffff99ffff97ffff9bffff9effff9effffa3ffffa7ffffa7ffffa7ffffa7ffffa5ffffa3ffffa3ffffa7ffffaaffffa7ffffa3ffffa3ffffaaffffb1ffffafffffa5ffff9bffff9bffff9effffa3ffffa5ffffa7ffffaaffffaaffffacffffafffffafffffa7ffffa3ffffa7ffffacffffafffffafffffaaffffa5ffff	1644311140248	64	1644311107272	50	99
1644311126649	00bb1a36884c45520800a5ffffa7ffffaaffffafffffacffffa7ffffa7ffff99ffff8dffff9bffffbdffffdcffffedffffdfffffbdffffafffffafffffaaffffa5ffffacffffafffffafffffb6ffffb8ffffb3ffffb3ffffb8ffffb6ffffe1ffffc30000850200100400ad03002d00005cfcffe3fcff6effffbdffff66ffffccffffe4ffffb8ffffd8fffff0ffffe1ffffe1fffff2fffff9ffff0c00001c0000240000320000410000540000760000950000ab0000c30000d80000e20000e00000d80000ca0000a30000620000180000d5ffffa3ffff83ffff64ffff42ffff34ffff36ffff	1644311141225	64	1644311107279	49	99
1644311127186	00f0879ba94c4552080039ffff42ffff53ffff55ffff51ffff58ffff69ffff75ffff7effff8affff88ffff7cffff7cffff8affff92ffff8dffff8affff92ffff92ffff88ffff8affff8dffff88ffff8affff8fffff8fffff8fffff94ffff92ffff8fffff94ffff99ffff9bffffa0ffffa0ffff9bffff97ffff94ffff8fffff88ffff8affff92ffff92ffff8dffff92ffff97ffff97ffff97ffff97ffff97ffff97ffff97ffff99ffff9bffffa0ffff9effff99ffff9bffffaaffffc9ffffebfffff4ffffd8ffffb8ffffb1ffffb3ffffaaffffa7ffffb3ffffb8ffffb6ffffb6ffffbdffff	1644311142246	64	1644311107295	48	99
1644311127770	005b6c01cb4c45520800c2ffffc2ffffbdffffc2ffff1f00007201006f0300750400a7020030feffd1fbffe5fdffb3ffff66ffff7cffffe6ffffc4ffffb6ffffe6ffffebffffdfffffedffff0200000e00001800002800003900004d00006200007a0000900000a60000b90000d30000ec0000f80000f00000dd0000b700007d0000390000f4ffffb3ffff81ffff5dffff45ffff39ffff36ffff36ffff3bffff40ffff42ffff47ffff51ffff5dffff66ffff6effff75ffff7effff86ffff8affff92ffff99ffff9bffff9effff9effff9effffa0ffffa0ffff9bffff94ffff8dffff8dffff	1644311143220	64	1644311107308	47	99
