ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value
1644426915226	00ef66048f95445208000000001a00002600001300001500002300002600003200004700004c00005d0000cd00001e0200e60300510400f30100cffeff61feff9fffffccffff9cffffedffff1500000e00001700002600004200004700003400004200006600007900008500009d0000bc0000d90000f300001201002501002c01002f01001e0100fa0000d40000ab0000720000340000040000edffffe6ffffdaffffcaffffc2ffffc5ffffd1ffffddffffdfffffe1fffff2ffff040000070000020000090000090000feffff0400000e00000400000400001000000b0000040000090000	1644426927688	106	1644426899573	40	88
1644426915812	00625b71b095445208001700002800002800001f00001c00001a00000700000200000900000200000000000e0000100000150000400000f30000a102007a040045040009010017feff87feffd6ffffb9ffff9ffffff5fffff2ffffe1ffff0400001500001000002100002a00003200004c0000640000720000880000a40000c10000e200000601001e0100210100120100ff0000ec0000cf0000a200007000004500001c0000f9ffffddffffd1ffffd3ffffd8ffffddffffe1ffffedfffff5fffff7fffffeffff0900001000000e00000b00001300001c00002100001700000e0000150000	1644426928723	104	1644426899573	46	88
1644426916396	006f8bded195445208001300000b0000070000fcfffffeffff1000001700001300001700001f00000e0000fcfffffeffff0400000700001700002a00003400004000007c00006301002c03009b0400950300130000fafdff06fffff5ffffa8ffffc5ffff1700000700000400002600003200003900004500004500005300007000007c00007c0000940000b50000c80000e70000100100170100060100010100f30000d40000bc00009800006100003200000e0000f7ffffe4ffffd6ffffd1ffffd6ffffddffffdfffffe1ffffe9fffff5fffff9fffff5fffff2fffffeffff000000f7ffff	1644426929667	99	1644426899583	52	88
1644426916891	007ebb4bf39544520800f2fffff9fffffcfffffcffff0400000900000900000b00000e00000400000700002600003b00003400002800001a00000b00001000001300001000001700002100002300002600003400006400003801000a0300ce0400350400b7000020feffdffefff7ffffb6ffffafffff020000fcffffe9ffff0200001700002100002600002d00003900005100007000008a0000980000a90000cf0000f100000401001e0100310100210100fd0000ea0000d90000ae00007500004500001c0000feffffebffffe4ffffe4ffffe6ffffe4ffffe4fffff0fffffcffff000000	1644426930703	95	1644426899594	57	88
1644426917430	00f1afb8149644520800020000040000090000090000090000090000f9fffff2fffffcfffffefffffcffff0200000b00000e00000b00000b00001500002800002300000e0000000000f7fffff2fffffeffff0e00000e00000e00001500002300004a0000f100009502005b0400070400c6000001feff95feffd8ffffb9ffffabfffffcfffff9fffff0ffff1000002600002f00004000004e00005a00006b00007c00008c0000a90000c30000db0000f60000150100280100210100120100010100e50000bc00009600006b0000320000100000feffffe4ffffdaffffddffffd6ffffd8ffff	1644426931695	92	1644426899605	62	88
1644426918016	0064a425369644520800e1ffffe9fffff5fffff9fffff5fffff9ffff020000070000070000070000fefffff9fffffefffffefffff7fffffcfffff7fffff5ffff0000000900000b00001c00002600003200004a00003b00001a00001300001000001000001500001a00002800003b00005a0000cd0000030200d803009e04006d02000affff68feffb4fffff2ffffc2ffff0900002600001700002600003600003b00004200004a00005100005d00006d00007e00008c0000a40000cd0000e70000f80000040100ff0000fd0000fa0000ea0000c30000a000007c00004c0000230000100000	1644426932683	92	1644426899618	66	88
1644426918601	000f1093579644520800020000f0ffffedfffff2fffffcfffffefffff5fffff5fffffefffff2ffffebfffffeffff090000fefffff5fffffcffff020000040000020000170000280000100000f9ffff0000000b00001000001500002d00004a00003b00001c00002800003200001300000200001500002a00004000005800005d00008f0000720100050300350400240300ebffff34feff3afffffeffffc0ffffe1ffff1a00001000001a00003200003b00003400002800003600004e0000610000700000850000a40000b50000c60000ea0000040100040100040100fd0000e20000d40000	1644426933763	95	1644426899628	70	88
1644426919142	00820400799644520800c80000a00000690000450000360000230000040000f2fffff7fffff9ffffe9ffffe6fffff7fffff2ffffebfffff9fffff9fffff5fffffcfffffeffffedffffe1ffffedfffff7fffff5fffff5fffff9fffffefffffeffff0000000e00001000001000002300002100000b0000070000020000fcffff0900001700001700001500001f00003b0000700000210100b902003c04007a0300360000fafdffddfeff130000feffffe6fffff0ffffbeffffceffff1f00003b0000320000320000390000400000510000720000880000980000ba0000c10000c30000f10000	1644426934665	97	1644426899629	73	88
1644426919725	008f346d9a9644520800060100f60000ee0000e70000cf0000a200007700005500002d0000090000f7ffffedffffdfffffddffffebffffedffffe9fffff2fffffcfffffcfffff9fffff7fffff2fffffcffff000000f2ffffe9ffffedfffff0ffffebfffff5ffff000000020000040000100000150000090000070000040000f5fffff9ffff0e00000b00000000000b00002300003b0000790000570100160300840400460300a8ffffd6fdff08ffffd3ffff93ffffd8ffff260000020000fcffff2800003900003b00004c00005800005a00006600007700008f0000a00000ae0000c10000	1644426935788	101	1644426899639	76	88
1644426920266	009e64dabb9644520800d90000f30000f80000f30000ea0000d60000b50000800000510000260000f5ffffddffffd6ffffc0ffffc0ffffd1ffffd1ffffd8ffffe1ffffe9ffffebfffff0fffff5ffffedfffff7ffff100000090000f2fffff0fffff0fffff0fffff9fffffcfffff9fffffcffff0400000b00000b00001300001500000e0000070000f5ffffebfffffcffff0900000700000b00001c00003e00008c0000740100270300750400350300a8ffffe2fdff2cffff100000c2ffffd8ffff1f00001500001700002a00002f00003600004500004a00005800006b0000720000790000	1644426936688	102	1644426899650	78	88
1644426920806	00115947dd9644520800980000b70000cd0000ee0000100100120100f80000d90000ba0000a000008800006d00004e0000280000090000fefffff5ffffe9ffffe9ffffedfffff7ffff0000000000000200001700002600001c00001300001000000e00001000001500000b00000e00002100001f00001c00002a00002a00002300003400003e00002d00001c00001f00002300002100002800003e00004000003600005300009800005c010003030064040059030015000050feff57ffff1a0000caffffe6ffff3900002a00001700002d00003e00004700004c00004a00005500006b0000	1644426937678	102	1644426899662	79	88
1644426921391	00844db4fe9644520800790000880000a20000c60000d20000d40000e20000f80000fd0000ea0000cd0000b000009600008300006400003400001700000b0000fcfffff5fffff9fffff7fffff7ffff0200000b00000900000200000000000200000400001000000e00000900000400000400001300002100001a00001700002300001f00002100003900003900002300001500000200000200001500001c00001500001700002a00004e0000ab0000be01006503003004006d02002affff1cfeff7bffff0b0000b2ffffebffff3200001c00002100003600002d00002a00003e0000450000	1644426938668	94	1644426899718	80	88
